,,,,-0.046
,,,,-0.094431
,,,,-0.31697
,,,,-0.73788
,,,,-0.8641
,,,,-0.83487
,,,,-0.82041
,,,,-0.82534
,,,,-0.84598
,,,,-0.8749
,,,,-0.90984
,,,,-0.94892
,,,,-0.98834
,,,,-1.0243
,,,,-1.0538
,,,,-1.0789
,,,,-1.1025
,,,,-1.1203
,,,,-1.1333
,,,,-1.1399
,,,,-1.1417
,,,,-1.1411
,,,,-1.1382
,,,,-1.1326
,,,,-1.1269
,,,,-1.1221
,,,,-1.1154
,,,,-1.1092
,,,,-1.1024
,,,,-1.0973
,,,,-1.0941
,,,,-1.0922
,,,,-1.0926
,,,,-1.0928
,,,,-1.093
,,,,-1.0931
,,,,-1.0934
,,,,-1.0932
,,,,-1.0928
,,,,-1.0929
,,,,-1.0937
,,,,-1.0942
,,,,-1.095
,,,,-1.0974
,,,,-1.0993
,,,,-1.1001
,,,,-1.1005
,,,,-1.1013
,,,,-1.1027
,,,,-1.1044
,,,,-1.1056
,,,,-1.1051
,,,,-1.1041
,,,,-1.1042
,,,,-1.1032
,,,,-1.1035
,,,,-1.1019
,,,,-1.1014
,,,,-1.1008
,,,,-1.0996
,,,,-1.1006
,,,,-1.1021
,,,,-1.1032
,,,,-1.102
,,,,-1.1
,,,,-1.097
,,,,-1.0943
,,,,-1.0924
,,,,-1.092
,,,,-1.0917
,,,,-1.0935
,,,,-1.0943
,,,,-1.0954
,,,,-1.0968
,,,,-1.0979
,,,,-1.0979
,,,,-1.0998
,,,,-1.1014
,,,,-1.1021
,,,,-1.1021
,,,,-1.1022
,,,,-1.1024
,,,,-1.1028
,,,,-1.103
,,,,-1.1028
,,,,-1.1036
,,,,-1.1028
,,,,-1.1042
,,,,-1.1092
,,,,-1.1071
,,,,-1.1033
,,,,-1.0985
,,,,-1.0965
,,,,-1.0961
